Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
"Won’t delete this.

Brian Thompson, UHC CEO, was a winner. Everyone has a death. His family will live in wealth centuries after his.

Can’t say the same of socialist vermin who lose their healthcare 😢.

They’re losers whose deaths will cleanse the earth of their filthy presence.",14,14_the_of_healthcare_assassination,"['the', 'of', 'healthcare', 'assassination', 'murder', 'celebrating', 'ceo', 'thompson', 'united', 'ones']","['The assassination of UnitedHealthcare CEO Brian Thompson is a lot like the assassination of JFK in the sense that both men died as martyrs who fought tirelessly to better the lives of the American people, and the only ones left cheering were the Southern hicks and the commies.', 'This smugly smiling murderer is being defended by the Left as they claim the murder of Brian Thompson was the product of capitalism and the lack of socialized Healthcare in the United States. \n\nDisgusting\n\nJared Craig, VP\nVFAF, National Chapter', 'DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”\n\nThese same freaks are the ones who say genocide when countries go after terrorists.']",the - of - healthcare - assassination - murder - celebrating - ceo - thompson - united - ones,False,12/12/2024 1:01,12/12/2024 1:01
"Let’s be honest: The people celebrating the cold blooded murder of Brian Thompson are the ones that suffer from a deranged level of greed & jealousy; they see him as a worthless & expendable object simply because he was wealthy and they aren’t.

Brian Thompson, as CEO, wasn’t the…",10,10_was_he_of_brian,"['was', 'he', 'of', 'brian', 'thompson', 'from', 'ceo', 'father', 'and', 'first']","['Let’s be honest: The people celebrating the cold blooded murder of Brian Thompson are the ones that suffer from a deranged level of greed & jealousy; they see him as a worthless & expendable object simply because he was wealthy and they aren’t.\n\nBrian Thompson, as CEO, wasn’t the…', 'United Healthcare CEO Brian Thompson was a father, husband, and just 50 years old when he was murdered. He leaves behind his wife and young kids. Anyone celebrating his murder because of his chosen career path, is a truly terrible person.', 'First off, Brian Thompson was not some robber baron, he was a father and husband, he came from nothing, went to a state school, and started at UHC as a manager. It’s tough to go from manager to CEO but from all first hand accounts I’ve heard from people in the industry, he was a…']",was - he - of - brian - thompson - from - ceo - father - and - first,True,12/12/2024 0:50,12/12/2024 0:50
"Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. 

Best guess the percent population that is celebrating and Luigi and hating on Brian? 

I have to imagine less than 5%? Sort of like direct overlap with the…",16,16_luigi_saved_defeated_journey,"['luigi', 'saved', 'defeated', 'journey', 'live', 'hero', 'without', 'and', 'lives', 'on']","['Luigi definitely saved his life. This post would not have the impressions without Luigi and UHC wouldn’t have cared without Luigi.', ""Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. \n\nBest guess the percent population that is celebrating and Luigi and hating on Brian? \n\nI have to imagine less than 5%? Sort of like direct overlap with the…"", '$LUIGI also defeated Bowser, saved the mushroom kingdom, defeated an evil CEO overlord, saved health care as a WHOLE. \n\nNow he is on his journey to crush the charts and reach $100M! \n\nHelp him on this journey AND shill your bag 🚀🚀🚀📈📈📈']",luigi - saved - defeated - journey - live - hero - without - and - lives - on,True,12/12/2024 0:46,12/12/2024 0:46
This is the American dream not some little shit that killed a guy for doing his job. Brian Thompson didn’t deserve to die and luigi mangione is a monster and a killer.,15,15_mangione_nothing_luigi_is,"['mangione', 'nothing', 'luigi', 'is', 'that', 'who', 'his', 'killed', 'he', 'giant']","['In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then I’m happy to say it.', 'Thompson safeguarded over 8,000,000 members. His company saved the lives of many. The Coward Luigi, who shot another man in his back, will rot having accomplished nothing. His skin will be sallow. He leaves neither care nor riches for his family. He is less than nothing.', ""Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.""]",mangione - nothing - luigi - is - that - who - his - killed - he - giant,False,12/12/2024 0:21,12/12/2024 0:21
Senator Warren your response to the killing of Brian Thompson is inexcusable. The man was a husband and father. Just because you have a beef with corporate America does not allow you to make comments which seemingly excuse violence. Disgusting!,18,18_for_mindset_there_wealth,"['for', 'mindset', 'there', 'wealth', 'and', 'thompson', 'is', 'their', 'to', 'that']","[""Instead of fetishizing an alleged murderer why don't we hear more about \nBrian Thompson who worked for 20 years for a company and moved up to CEO before being struck down. \n\nSomething is sick with our social media #algorithms and mindset."", 'Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'A CEO that never sees the people that get claims denied can\'t be defined as a murderer. Brian Thompson didn\'t go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.']",for - mindset - there - wealth - and - thompson - is - their - to - that,False,12/12/2024 0:16,12/12/2024 0:16
He's literally wrong. Especially in the case with UHC.,20,20_new_unitedhealthcare_calvin_tweet,"['new', 'unitedhealthcare', 'calvin', 'tweet', 'got', 'ceo', 'to', 'my', 'ceoelect', 'booth']","[""I've heard rumors that Calvin Booth is in the process of becoming the new CEO of UnitedHealthcare!!! Congratulations Calvin!"", 'Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results', ""Excited to announce that I have started a new chapter of my journey as CEO-elect at UnitedHealthcare! But first - girls' trip to NYC to celebrate. Hugs!""]",new - unitedhealthcare - calvin - tweet - got - ceo - to - my - ceoelect - booth,False,12/11/2024 23:54,12/11/2024 23:54
"What's y'all stance on the Luigi Mangione murder case of the CEO of United healthcare?? 
I just read his manifesto and that man is a martyr for all of us!",9,9_mangione_the_luigi_of,"['mangione', 'the', 'luigi', 'of', 'against', 'surprise', 'ceo', 'on', 'even', 'violence']","[""Look stupid no matter what hs beef was with UNITED HEALTHCARE it's no justification for shooting a man in the #BACK & this punk Luigi Mangione family probably has more money than the CEO BRIAN THOMPSON he cowardly killed & certainly more money than you DUMMIES who glorify him!"", ""Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcare’s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.\n\nThere's something more going on with them…"", ""The disgraceful posts I've seen denegrating the heroic actions of Luigi Mangione against corporate evil last week are repulsive and indicate the absence of even a modicum of moral or ethical virtue. If only we all had the same courage and dignity.\n#LuigiMangione""]",mangione - the - luigi - of - against - surprise - ceo - on - even - violence,False,12/11/2024 23:17,12/11/2024 23:17
"When a United States Senator  accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.",1,1_the_of_ceo_is,"['the', 'of', 'ceo', 'is', 'her', 'as', 'murder', 'unitedhealthcare', 'thompson', 'for']","[""#GROK summary:\n\nPiers Morgan loses it on air as Dem commentator says she has ZERO empathy for murdered #UnitedHealthcare CEO because 'healthcare system bad'. But what about empathy for the man, his family? 🤯 #PiersMorganUncensored #LuigiMangioni"", ""She's as EVIL as the man who assassinated Brian Thompson. Not bad, EVIL. I've worked for 50 years in healthcare and she's just wrong about it. It's not perfect but it beats any other system in the world. Try getting care in Canada or France. You'll wait months."", 'Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!']",the - of - ceo - is - her - as - murder - unitedhealthcare - thompson - for,False,12/11/2024 21:23,12/11/2024 21:23
Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble,18,18_for_mindset_there_wealth,"['for', 'mindset', 'there', 'wealth', 'and', 'thompson', 'is', 'their', 'to', 'that']","[""Instead of fetishizing an alleged murderer why don't we hear more about \nBrian Thompson who worked for 20 years for a company and moved up to CEO before being struck down. \n\nSomething is sick with our social media #algorithms and mindset."", 'Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'A CEO that never sees the people that get claims denied can\'t be defined as a murderer. Brian Thompson didn\'t go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.']",for - mindset - there - wealth - and - thompson - is - their - to - that,True,12/11/2024 21:19,12/11/2024 21:19
They made me feel so safe at the Doctors office today… wonder if it had to do anything with that Luigi guy,2,2_insurance_luigi_me_my,"['insurance', 'luigi', 'me', 'my', 'had', 'bring', 'away', 'daylight', 'gonna', 'cross']","['Someone needs to lie their way onto the jury. \n\nPractice with me: \n“Luigi Who? I love my health insurance!”\n\nThen cross your arms and say not guilty no matter what evidence they bring in.', 'had a lovely time with my friend Luigi Mangione at my house in the UK far away from New York last week talking about how great health insurance CEOs are', ""Couldn't have been Luigi, sorry. Me and him were hanging out all last week in Cambria, CA. Had a few drinks and my man couldn't shut up about how much he loved his new health insurance plan at work.""]",insurance - luigi - me - my - had - bring - away - daylight - gonna - cross,False,12/11/2024 20:20,12/11/2024 20:20
It’s atrocious that anyone is defending the murder of the UnitedHealthcare CEO as some kind of blow against private health insurance. Government-designed insurance under Obamacare has been a disaster—higher costs for worse outcomes and less access to care.,7,7_insurance_of_unitedhealthcare_the,"['insurance', 'of', 'unitedhealthcare', 'the', 'paid', 'ceo', 'to', 'they', 'for', 'these']","['. In the UK, NHS malpractice accounts for approximately 0.06% of the population, while in the U.S., private healthcare malpractice accounts for about 0.02% of the population. And you’re applauding the death of the #UnitedHealthcare CEO over these numbers?! 🤮', 'My mom has cancer and UnitedHealthcare paid about 1.8 million dollars of her hospital bills. The chemo, medicine, surgeries, etc were all paid for. So tell me, did you have a personal experience or are you just going off of what you see on the internet?', 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",insurance - of - unitedhealthcare - the - paid - ceo - to - they - for - these,False,12/11/2024 20:05,12/11/2024 20:05
"WOW — Elizabeth Warren appears to condone the cold-blooded murder of UnitedHealthcare CEO Brian Thompson: 

""You can only push people so far and then they start to take matters into their own hands.""",1,1_the_of_ceo_is,"['the', 'of', 'ceo', 'is', 'her', 'as', 'murder', 'unitedhealthcare', 'thompson', 'for']","[""#GROK summary:\n\nPiers Morgan loses it on air as Dem commentator says she has ZERO empathy for murdered #UnitedHealthcare CEO because 'healthcare system bad'. But what about empathy for the man, his family? 🤯 #PiersMorganUncensored #LuigiMangioni"", ""She's as EVIL as the man who assassinated Brian Thompson. Not bad, EVIL. I've worked for 50 years in healthcare and she's just wrong about it. It's not perfect but it beats any other system in the world. Try getting care in Canada or France. You'll wait months."", 'Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!']",the - of - ceo - is - her - as - murder - unitedhealthcare - thompson - for,False,12/11/2024 19:50,12/11/2024 19:50
A useless bum called Luigi Mangione shot dead Brian Thompson who was one of the greatest CEOs to have ever been born. Rot in HELL Mangione.,15,15_mangione_nothing_luigi_is,"['mangione', 'nothing', 'luigi', 'is', 'that', 'who', 'his', 'killed', 'he', 'giant']","['In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then I’m happy to say it.', 'Thompson safeguarded over 8,000,000 members. His company saved the lives of many. The Coward Luigi, who shot another man in his back, will rot having accomplished nothing. His skin will be sallow. He leaves neither care nor riches for his family. He is less than nothing.', ""Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.""]",mangione - nothing - luigi - is - that - who - his - killed - he - giant,False,12/10/2024 1:54,12/10/2024 1:54
"Luigi Mangione was anti-capitalist 

The fucking moron doesn’t like the idea of hard work = money 

So he takes it out on a multi millionaire ceo 

On top of all that, 5 days after committing the murder he was still in possession of the weapon

That checks out.",15,15_mangione_nothing_luigi_is,"['mangione', 'nothing', 'luigi', 'is', 'that', 'who', 'his', 'killed', 'he', 'giant']","['In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then I’m happy to say it.', 'Thompson safeguarded over 8,000,000 members. His company saved the lives of many. The Coward Luigi, who shot another man in his back, will rot having accomplished nothing. His skin will be sallow. He leaves neither care nor riches for his family. He is less than nothing.', ""Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.""]",mangione - nothing - luigi - is - that - who - his - killed - he - giant,False,12/10/2024 1:41,12/10/2024 1:41
Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. More…,5,5_brian_thompson_anyone_of,"['brian', 'thompson', 'anyone', 'of', 'was', 'the', 'shot', 'is', 'to', 'that']","[""Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. More…"", 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…']",brian - thompson - anyone - of - was - the - shot - is - to - that,True,12/10/2024 1:07,12/10/2024 1:07
I know Luigi would disagree but this is infinitely better than universal healthcare.,2,2_insurance_luigi_me_my,"['insurance', 'luigi', 'me', 'my', 'had', 'bring', 'away', 'daylight', 'gonna', 'cross']","['Someone needs to lie their way onto the jury. \n\nPractice with me: \n“Luigi Who? I love my health insurance!”\n\nThen cross your arms and say not guilty no matter what evidence they bring in.', 'had a lovely time with my friend Luigi Mangione at my house in the UK far away from New York last week talking about how great health insurance CEOs are', ""Couldn't have been Luigi, sorry. Me and him were hanging out all last week in Cambria, CA. Had a few drinks and my man couldn't shut up about how much he loved his new health insurance plan at work.""]",insurance - luigi - me - my - had - bring - away - daylight - gonna - cross,False,12/10/2024 0:53,12/10/2024 0:53
"Obviously, there's a ton we do not know about the Unitedhealthcare (alleged) shooter.

What we do know already: all those progressives who cheered it and hoped - yes, hoped - it would be a ""justified"" killing, a denied care tit-for-tat, have humiliated themselves yet again.",23,23_it_not_ok_hoped,"['it', 'not', 'ok', 'hoped', 'what', 'justified', 'shooter', 'kill', 'do', 'we']","['“Nothing justifies what the shooter did, but he was way more justified than you. Please consider your privilege and do not contemplate any copycat events! Leave Healthcare CEOs alone and stay in your lane in solidarity! Thank you!”\n\n via @', 'Obviously, there\'s a ton we do not know about the Unitedhealthcare (alleged) shooter.\n\nWhat we do know already: all those progressives who cheered it and hoped - yes, hoped - it would be a ""justified"" killing, a denied care tit-for-tat, have humiliated themselves yet again.', ""so ur saying it was OK for mangione to kill the United health care? It is NOT AN ACT OF VIOLENCE to be denied a claim for insurance. U r the BIGGEST IDIOT WE HV N Washington. It's NOT ok to kill someone over insurance. GROW UP & DEAL W LIFE. WHAT A FREAKING IMBECILE""]",it - not - ok - hoped - what - justified - shooter - kill - do - we,True,12/10/2024 0:22,12/10/2024 0:22
Luigi mangione the man that you are!,17,17_mangione_saint_luigi_care,"['mangione', 'saint', 'luigi', 'care', 'patron', 'tard', 'my', 'helping', 'health', 'our']","['Luigi Mangione ~ \nThe Patron Saint of \nAmerican Health Care ✝️ 🏥', ""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare"", ""I just want to thank Luigi Mangione for helping my husband take care of me the day after my cataract surgery. He was helping my husband do chores around the house on 12/04/24 while I was sleeping off the anesthesia. Such a kind soul who'd never do anything wrong.""]",mangione - saint - luigi - care - patron - tard - my - helping - health - our,False,12/9/2024 23:25,12/9/2024 23:25
Laugh all yall want but Luigi just saved thousands if not MILLIONS of lives 🫡🫡🫡,16,16_luigi_saved_defeated_journey,"['luigi', 'saved', 'defeated', 'journey', 'live', 'hero', 'without', 'and', 'lives', 'on']","['Luigi definitely saved his life. This post would not have the impressions without Luigi and UHC wouldn’t have cared without Luigi.', ""Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. \n\nBest guess the percent population that is celebrating and Luigi and hating on Brian? \n\nI have to imagine less than 5%? Sort of like direct overlap with the…"", '$LUIGI also defeated Bowser, saved the mushroom kingdom, defeated an evil CEO overlord, saved health care as a WHOLE. \n\nNow he is on his journey to crush the charts and reach $100M! \n\nHelp him on this journey AND shill your bag 🚀🚀🚀📈📈📈']",luigi - saved - defeated - journey - live - hero - without - and - lives - on,False,12/9/2024 22:47,12/9/2024 22:47
"Taylor Lorenz is still celebrating the m*rder of UnitedHealthcare CEO. 

He has a wife who lost her husband. He has children who just lost their father.

This is straight up evil and unhinged.",1,1_the_of_ceo_is,"['the', 'of', 'ceo', 'is', 'her', 'as', 'murder', 'unitedhealthcare', 'thompson', 'for']","[""#GROK summary:\n\nPiers Morgan loses it on air as Dem commentator says she has ZERO empathy for murdered #UnitedHealthcare CEO because 'healthcare system bad'. But what about empathy for the man, his family? 🤯 #PiersMorganUncensored #LuigiMangioni"", ""She's as EVIL as the man who assassinated Brian Thompson. Not bad, EVIL. I've worked for 50 years in healthcare and she's just wrong about it. It's not perfect but it beats any other system in the world. Try getting care in Canada or France. You'll wait months."", 'Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!']",the - of - ceo - is - her - as - murder - unitedhealthcare - thompson - for,False,12/5/2024 20:11,12/5/2024 20:11
"Even though it’s no longer perfect, United Healthcare CEO Brian Thompson’s final KD ratio (7,652,103:1) lands him among the all time greats",8,8_leadership_brian_thompsons_ceo,"['leadership', 'brian', 'thompsons', 'ceo', 'unitedhealth', 'thompson', 'and', 'healthcare', 'unitedhealthcare', 'providers']","['As America shut down in March 2020, and federal officials struggled to get $$ to desperate health providers, Brian Thompson said UnitedHealth could do it asap — and they did.\n\nThe $135 billion fund helped keep countless providers afloat.\n\nThompson’s role has never been reported.', '💔 A tragic loss for UnitedHealth Group as CEO Brian Thompson is remembered. 📉 Despite challenges, the company remains strong! Discover the full story and future outlook here: [Link] #UnitedHealth #Leadership #Healthcare', 'I am deeply saddened by the tragic loss of Brian Thompson, CEO of UnitedHealthcare. Brian and his team have been great partners to T-Mobile. He was a leader dedicated to improving healthcare for millions and my thoughts are with his family, friends, and colleagues during this…']",leadership - brian - thompsons - ceo - unitedhealth - thompson - and - healthcare - unitedhealthcare - providers,False,12/4/2024 23:16,12/4/2024 23:16
This nut is celebrating the murder of United Healthcare CEO Brian Thompson. These people are sick!,14,14_the_of_healthcare_assassination,"['the', 'of', 'healthcare', 'assassination', 'murder', 'celebrating', 'ceo', 'thompson', 'united', 'ones']","['The assassination of UnitedHealthcare CEO Brian Thompson is a lot like the assassination of JFK in the sense that both men died as martyrs who fought tirelessly to better the lives of the American people, and the only ones left cheering were the Southern hicks and the commies.', 'This smugly smiling murderer is being defended by the Left as they claim the murder of Brian Thompson was the product of capitalism and the lack of socialized Healthcare in the United States. \n\nDisgusting\n\nJared Craig, VP\nVFAF, National Chapter', 'DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”\n\nThese same freaks are the ones who say genocide when countries go after terrorists.']",the - of - healthcare - assassination - murder - celebrating - ceo - thompson - united - ones,False,12/4/2024 21:53,12/4/2024 21:53
"DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”

These same freaks are the ones who say genocide when countries go after terrorists.",14,14_the_of_healthcare_assassination,"['the', 'of', 'healthcare', 'assassination', 'murder', 'celebrating', 'ceo', 'thompson', 'united', 'ones']","['The assassination of UnitedHealthcare CEO Brian Thompson is a lot like the assassination of JFK in the sense that both men died as martyrs who fought tirelessly to better the lives of the American people, and the only ones left cheering were the Southern hicks and the commies.', 'This smugly smiling murderer is being defended by the Left as they claim the murder of Brian Thompson was the product of capitalism and the lack of socialized Healthcare in the United States. \n\nDisgusting\n\nJared Craig, VP\nVFAF, National Chapter', 'DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”\n\nThese same freaks are the ones who say genocide when countries go after terrorists.']",the - of - healthcare - assassination - murder - celebrating - ceo - thompson - united - ones,True,12/4/2024 20:57,12/4/2024 20:57
Saint Luigi of Mangione - He sacrificed his freedom to make our health care better,17,17_mangione_saint_luigi_care,"['mangione', 'saint', 'luigi', 'care', 'patron', 'tard', 'my', 'helping', 'health', 'our']","['Luigi Mangione ~ \nThe Patron Saint of \nAmerican Health Care ✝️ 🏥', ""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare"", ""I just want to thank Luigi Mangione for helping my husband take care of me the day after my cataract surgery. He was helping my husband do chores around the house on 12/04/24 while I was sleeping off the anesthesia. Such a kind soul who'd never do anything wrong.""]",mangione - saint - luigi - care - patron - tard - my - helping - health - our,False,12/22/2024 21:54,12/22/2024 21:54
Maybe billionaires want him dead. The man is like a fucking messiah. People have made T-shirts and memorabilia. He’s already made history. Luigi started a movement that they are trying desperately to contain and they’re failing.,6,6_luigi_you_to_are,"['luigi', 'you', 'to', 'are', 'him', 'for', 'being', 'kid', 'an', 'who']","['Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.', 'Ur a pussy, ur glad an innocent unarmed man died simply because you dislike his legal practices, if you cant stand for the freedom of being able to walk on the street without being murdered, u dont stand for anything at all, luigi and all of you are anti society', 'Luigi is an elitist, spoiled, rich kid who shot a husband & father in the back who grew up poor on a farm in Iowa & worked hard for his position & improved insurance access for customers.\n\nRittenhouse shot people attacking him in an effort to do him bodily harm\n\nLIBERAL MORAL ROT']",luigi - you - to - are - him - for - being - kid - an - who,False,12/22/2024 16:47,12/22/2024 16:47
Luigi definitely saved his life. This post would not have the impressions without Luigi and UHC wouldn’t have cared without Luigi.,16,16_luigi_saved_defeated_journey,"['luigi', 'saved', 'defeated', 'journey', 'live', 'hero', 'without', 'and', 'lives', 'on']","['Luigi definitely saved his life. This post would not have the impressions without Luigi and UHC wouldn’t have cared without Luigi.', ""Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. \n\nBest guess the percent population that is celebrating and Luigi and hating on Brian? \n\nI have to imagine less than 5%? Sort of like direct overlap with the…"", '$LUIGI also defeated Bowser, saved the mushroom kingdom, defeated an evil CEO overlord, saved health care as a WHOLE. \n\nNow he is on his journey to crush the charts and reach $100M! \n\nHelp him on this journey AND shill your bag 🚀🚀🚀📈📈📈']",luigi - saved - defeated - journey - live - hero - without - and - lives - on,True,12/22/2024 15:05,12/22/2024 15:05
I also don’t want to hang out with you if you think the UnitedHealthcare CEO murder was a good thing. And you celebrate the murderer.,3,3_unitedhealthcare_celebrate_people_murder,"['unitedhealthcare', 'celebrate', 'people', 'murder', 'ceo', 'the', 'of', 'just', 'are', 'dont']","['If the #UnitedHealthcare #assasination is teaching us: there’s lots of uselessly violent and uneducated people that don’t know how insurance or CEOs work. A life was taken and that’s never a reason to celebrate unless you’re a brain dead terrorist.', ""It's just sad to see so many people celebrating death of a person, just cos they've a personal grouse with the co. he worked for, claims've well defined rules, sue the co. ,DON'T celebrate a murder of a man doing his job, just cos it conflicts with your need #UnitedHealthcare"", 'im sorry but all these are so stupid, like what are you trying to prove? if anything, this just proves that NO ONE is safe from an unfair and disgusting system such as the health industry, you’re just making me angrier and more supportive of him 🤷🏻\u200d♀️']",unitedhealthcare - celebrate - people - murder - ceo - the - of - just - are - dont,False,12/22/2024 15:01,12/22/2024 15:01
Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.,2,2_insurance_luigi_me_my,"['insurance', 'luigi', 'me', 'my', 'had', 'bring', 'away', 'daylight', 'gonna', 'cross']","['Someone needs to lie their way onto the jury. \n\nPractice with me: \n“Luigi Who? I love my health insurance!”\n\nThen cross your arms and say not guilty no matter what evidence they bring in.', 'had a lovely time with my friend Luigi Mangione at my house in the UK far away from New York last week talking about how great health insurance CEOs are', ""Couldn't have been Luigi, sorry. Me and him were hanging out all last week in Cambria, CA. Had a few drinks and my man couldn't shut up about how much he loved his new health insurance plan at work.""]",insurance - luigi - me - my - had - bring - away - daylight - gonna - cross,False,12/22/2024 8:26,12/22/2024 8:26
"After shots, lots ppl’s insurance request got approved right away. Luigi saved their life.",2,2_insurance_luigi_me_my,"['insurance', 'luigi', 'me', 'my', 'had', 'bring', 'away', 'daylight', 'gonna', 'cross']","['Someone needs to lie their way onto the jury. \n\nPractice with me: \n“Luigi Who? I love my health insurance!”\n\nThen cross your arms and say not guilty no matter what evidence they bring in.', 'had a lovely time with my friend Luigi Mangione at my house in the UK far away from New York last week talking about how great health insurance CEOs are', ""Couldn't have been Luigi, sorry. Me and him were hanging out all last week in Cambria, CA. Had a few drinks and my man couldn't shut up about how much he loved his new health insurance plan at work.""]",insurance - luigi - me - my - had - bring - away - daylight - gonna - cross,False,12/22/2024 4:03,12/22/2024 4:03
Brian Thompson's a bear 🫶🏳️‍🌈🫃,4,4_brian_thompson_hero_was,"['brian', 'thompson', 'hero', 'was', 'real', 'thank', 'for', 'is', 'you', 'bih']","['Fuck off. Brian Thompson was a hero and worth more to society than all of you and your commie friends combined. May he rest in power', 'Brian Thompson is a hero.', 'Brian Thompson was a hero']",brian - thompson - hero - was - real - thank - for - is - you - bih,False,12/22/2024 2:18,12/22/2024 2:18
"Don’t go with that company then😂 almost every ceo has done evil things to better their company. That’s how the world works. You weirdos who are gagging for this murderer are so weird. If Luigi looked like you, no one would give a shit and the story would be forgotten after a day",6,6_luigi_you_to_are,"['luigi', 'you', 'to', 'are', 'him', 'for', 'being', 'kid', 'an', 'who']","['Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.', 'Ur a pussy, ur glad an innocent unarmed man died simply because you dislike his legal practices, if you cant stand for the freedom of being able to walk on the street without being murdered, u dont stand for anything at all, luigi and all of you are anti society', 'Luigi is an elitist, spoiled, rich kid who shot a husband & father in the back who grew up poor on a farm in Iowa & worked hard for his position & improved insurance access for customers.\n\nRittenhouse shot people attacking him in an effort to do him bodily harm\n\nLIBERAL MORAL ROT']",luigi - you - to - are - him - for - being - kid - an - who,False,12/22/2024 0:11,12/22/2024 0:11
